"","user_id","event","tickets","event_id","attendance"
"23516","54954","Luke Bryan",4,"1618",3
"23517","122685","Rihanna",2,"2174",3
"23518","760221","Rihanna",8,"2174",31
"23519","202403","Luke Bryan",4,"1618",3
"23520","743559","Rihanna",3,"2174",3
"23521","266202","Luke Bryan",4,"1618",5
"23522","120449","Luke Bryan",2,"1618",3
"23523","581640","Luke Bryan",13,"1618",4
"23524","412402","Britney Spears",4,"375",8
"23525","559299","Rihanna",4,"2174",5
"23526","681882","Rihanna",3,"2174",4
"23527","300984","Rihanna",4,"2174",3
"23528","449885","Luke Bryan",4,"1618",4
"23529","633291","Luke Bryan",2,"1618",3
"23530","584416","Luke Bryan",2,"1618",3
"23531","369491","Britney Spears",9,"375",13
"23532","239553","Luke Bryan",5,"1618",3
"23533","16662","Earth, Wind & Fire",3,"780",8
"23534","633274","Luke Bryan",4,"1618",3
"23535","613943","Luke Bryan",21,"1618",15
"23536","400620","Luke Bryan",2,"1618",11
"23537","215581","Luke Bryan",4,"1618",3
"23538","163065","Luke Bryan",1,"1618",5
"23539","606412","Luke Bryan",2,"1618",8
"23540","506638","Luke Bryan",7,"1618",3
"23541","421513","Luke Bryan",9,"1618",5
"23542","474552","Earth, Wind & Fire",2,"780",17
"23543","750006","Andrew Bird",1,"119",15
"23544","274300","Ron White",2,"2214",11
"23545","73708","Luke Bryan",2,"1618",4
"23546","720536","Earth, Wind & Fire",4,"780",6
"23547","113406","Luke Bryan",2,"1618",7
"23548","174767","Rihanna",14,"2174",19
"23549","227821","Luke Bryan",2,"1618",3
"23550","614041","Rihanna",2,"2174",4
"23551","30025","Rihanna",2,"2174",12
"23552","176069","Luke Bryan",3,"1618",3
"23553","466482","Luke Bryan",2,"1618",6
"23554","449484","Rihanna",4,"2174",6
"23555","678356","Luke Bryan",4,"1618",3
"23556","7445","Luke Bryan",4,"1618",7
"23557","556693","Meat Loaf",8,"1709",3
"23558","624555","Luke Bryan",4,"1618",13
"23559","89864","Luke Bryan",2,"1618",4
"23560","497795","Luke Bryan",1,"1618",7
"23561","304967","Luke Bryan",2,"1618",4
"23562","608993","Luke Bryan",4,"1618",3
"23563","96607","Luke Bryan",2,"1618",3
"23564","739147","Rihanna",2,"2174",5
"23565","398589","Luke Bryan",4,"1618",11
"23566","359869","Luke Bryan",2,"1618",11
"23567","105008","Umphrey's McGee",2,"2961",12
"23568","261008","Rihanna",4,"2174",4
"23569","736888","Luke Bryan",4,"1618",4
"23570","258566","Rihanna",4,"2174",6
"23571","313729","Luke Bryan",3,"1618",9
"23572","190625","Luke Bryan",8,"1618",6
"23573","733724","Luke Bryan",2,"1618",3
"23574","224572","Diana Ross",4,"711",21
"23575","681556","The Smashing Pumpkins",6,"2771",36
"23576","246728","Third Eye Blind",4,"2840",6
"23577","56113","moe.",1,"1785",10
"23578","638656","Pearl Jam",2,"2013",11
"23579","668159","Pearl Jam",2,"2013",13
"23580","246957","The Smashing Pumpkins",4,"2771",12
"23581","630228","Miike Snow",2,"1759",3
"23582","65099","Pearl Jam",2,"2013",6
"23583","363872","Wanda Sykes",2,"3013",3
"23584","440996","Santana",2,"2270",15
"23585","169481","The Smashing Pumpkins",4,"2771",16
"23586","576223","Rihanna",2,"2174",8
"23587","475161","Andrew Bird",2,"119",6
"23588","151715","Pearl Jam",3,"2013",3
"23589","324305","Pearl Jam",4,"2013",6
"23590","472487","Pearl Jam",2,"2013",7
"23591","367743","The Smashing Pumpkins",2,"2771",26
"23592","432899","Welcome To Night Vale",2,"3027",5
"23593","66143","Ron White",2,"2214",6
"23594","483308","Santana",3,"2270",7
"23595","595531","Diana Ross",1,"711",9
"23596","371274","The Smashing Pumpkins",2,"2771",7
"23597","441341","The Smashing Pumpkins",6,"2771",10
"23598","151276","Pearl Jam",2,"2013",13
"23599","276570","The Smashing Pumpkins",2,"2771",3
"23600","286285","Pearl Jam",4,"2013",3
"23601","399477","Iggy Pop",4,"1187",4
"23602","528769","The Smashing Pumpkins",16,"2771",5
"23603","740756","Iggy Pop",2,"1187",24
"23604","678679","Earth, Wind & Fire",1,"780",10
"23605","370799","Santana",2,"2270",39
"23606","102674","The Smashing Pumpkins",6,"2771",10
"23607","716293","Earth, Wind & Fire",2,"780",3
"23608","637948","Pearl Jam",4,"2013",11
"23609","355998","The Smashing Pumpkins",2,"2771",9
"23610","122306","The Smashing Pumpkins",4,"2771",7
"23611","238925","The Smashing Pumpkins",2,"2771",8
"23612","644573","The Smashing Pumpkins",4,"2771",6
"23613","316208","Diana Ross",2,"711",6
"23614","317437","Pearl Jam",4,"2013",12
"23615","133423","Meat Loaf",4,"1709",5
"23616","285280","Ron White",4,"2214",19
"23617","428660","Diana Ross",2,"711",3
"23618","396510","Pearl Jam",2,"2013",7
"23619","512422","Third Eye Blind",7,"2840",32
"23620","80634","Hillsong Worship",2,"1119",9
"23621","467470","Pearl Jam",2,"2013",4
"23622","749381","Pearl Jam",2,"2013",4
"23623","514188","The Smashing Pumpkins",2,"2771",5
"23624","448702","Wanda Sykes",2,"3013",4
"23625","701093","Santana",2,"2270",10
"23626","158145","Brit Floyd",2,"374",29
"23627","510968","Santana",2,"2270",11
"23628","685811","Life In Color",10,"1545",11
"23629","528000","Billy Currington",4,"272",27
"23630","243753","Diana Ross",4,"711",23
"23631","88341","Pearl Jam",3,"2013",24
"23632","49680","Santana",2,"2270",11
"23633","547080","Pearl Jam",2,"2013",8
"23634","694613","The Smashing Pumpkins",2,"2771",61
"23635","56173","Santana",2,"2270",3
"23636","191453","Pearl Jam",2,"2013",3
"23637","269715","The Smashing Pumpkins",2,"2771",8
"23638","274443","Pearl Jam",4,"2013",3
"23639","690749","Pearl Jam",2,"2013",4
"23640","41330","Hillsong Worship",8,"1119",6
"23641","596541","Miike Snow",8,"1759",4
"23642","557961","Santana",1,"2270",3
"23643","149826","Santana",4,"2270",22
"23644","33308","Ellie Goulding",2,"807",21
"23645","175131","Pearl Jam",2,"2013",4
"23646","624288","Wanda Sykes",4,"3013",5
"23647","111089","Pearl Jam",2,"2013",3
"23648","592000","Meat Loaf",2,"1709",8
"23649","352989","Pearl Jam",4,"2013",4
"23650","576147","Ron White",8,"2214",4
"23651","68046","Pearl Jam",4,"2013",10
"23652","386688","Iggy Pop",2,"1187",8
"23653","76711","Santana",2,"2270",15
"23654","406022","Diana Ross",4,"711",30
"23655","248589","Pearl Jam",2,"2013",5
"23656","646825","Santana",2,"2270",6
"23657","569201","Wanda Sykes",4,"3013",8
"23658","485408","Santana",2,"2270",3
"23659","454806","The Smashing Pumpkins",4,"2771",9
"23660","456137","Pearl Jam",2,"2013",7
"23661","683917","Santana",4,"2270",3
"23662","419050","Pearl Jam",4,"2013",3
"23663","107146","The Smashing Pumpkins",2,"2771",4
"23664","172314","Miike Snow",2,"1759",45
"23665","529389","Third Eye Blind",2,"2840",7
"23666","488710","The Smashing Pumpkins",2,"2771",34
"23667","151080","Ron White",2,"2214",7
"23668","219340","The Smashing Pumpkins",3,"2771",9
"23669","276256","Third Eye Blind",3,"2840",10
"23670","120789","Pearl Jam",4,"2013",7
"23671","321817","Wanda Sykes",2,"3013",3
"23672","288798","Santana",2,"2270",5
"23673","373788","Pearl Jam",4,"2013",34
"23674","756428","Pearl Jam",8,"2013",3
"23675","374941","Santana",4,"2270",4
"23676","730386","Pearl Jam",2,"2013",5
"23677","630526","Bryan Adams",2,"383",21
"23678","421653","Pearl Jam",2,"2013",23
"23679","61470","Pearl Jam",4,"2013",4
"23680","242487","The Smashing Pumpkins",2,"2771",11
"23681","89907","David Gilmour",2,"664",5
"23682","516271","David Gilmour",6,"664",4
"23683","665128","Pearl Jam",1,"2013",3
"23684","510759","Duran Duran",2,"771",74
"23685","190369","The Smashing Pumpkins",4,"2771",3
"23686","222120","Tori Kelly",4,"2896",4
"23687","404108","Joe Rogan",4,"1341",9
"23688","168040","The Smashing Pumpkins",2,"2771",10
"23689","63979","Joe Rogan",8,"1341",3
"23690","471328","Pearl Jam",2,"2013",22
"23691","54253","Pearl Jam",2,"2013",5
"23692","394979","Floetry",4,"911",5
"23693","751658","Pearl Jam",2,"2013",5
"23694","349302","The Smashing Pumpkins",1,"2771",11
"23695","529599","Hillsong Worship",6,"1119",46
"23696","504002","Duran Duran",2,"771",26
"23697","450949","The Smashing Pumpkins",2,"2771",11
"23698","316619","Pearl Jam",2,"2013",15
"23699","364110","REO Speedwagon",3,"2151",4
"23700","708489","The Smashing Pumpkins",4,"2771",4
"23701","700457","David Gilmour",2,"664",3
"23702","340660","DJ Snake",4,"740",6
"23703","451405","The Smashing Pumpkins",2,"2771",22
"23704","365684","Bryan Adams",2,"383",12
"23705","137469","Floetry",4,"911",26
"23706","481624","Duran Duran",2,"771",33
"23707","613272","REO Speedwagon",2,"2151",6
"23708","95459","Tori Kelly",4,"2896",10
"23709","329962","Duran Duran",5,"771",42
"23710","593381","Pearl Jam",2,"2013",3
"23711","426418","Pearl Jam",1,"2013",5
"23712","323910","Pearl Jam",2,"2013",9
"23713","602538","Pearl Jam",4,"2013",18
"23714","120463","David Gilmour",6,"664",6
"23715","606938","Tori Kelly",4,"2896",4
"23716","454861","The Smashing Pumpkins",4,"2771",11
"23717","51638","Pearl Jam",2,"2013",7
"23718","307498","Pearl Jam",4,"2013",5
"23719","718271","Wanda Sykes",2,"3013",6
"23720","555792","David Gilmour",4,"664",7
"23721","406305","The Smashing Pumpkins",2,"2771",12
"23722","744835","Disturbed",1,"728",30
"23723","68346","Luke Bryan",12,"1618",18
"23724","669756","Luke Bryan",1,"1618",4
"23725","168374","Twenty One Pilots",2,"2939",11
"23726","181600","Luke Bryan",2,"1618",7
"23727","589678","David Gilmour",2,"664",3
"23728","206327","David Gilmour",2,"664",13
"23729","113338","David Gilmour",2,"664",33
"23730","77591","Luke Bryan",2,"1618",6
"23731","478727","Luke Bryan",3,"1618",4
"23732","444481","David Gilmour",1,"664",5
"23733","392122","Twenty One Pilots",4,"2939",3
"23734","451876","Luke Bryan",2,"1618",7
"23735","322110","David Gilmour",6,"664",7
"23736","138978","Iron Maiden",2,"1221",10
"23737","569386","David Gilmour",4,"664",18
"23738","709518","David Gilmour",2,"664",6
"23739","523943","David Gilmour",6,"664",3
"23740","664323","Twenty One Pilots",6,"2939",3
"23741","397202","David Gilmour",3,"664",8
"23742","226581","David Gilmour",3,"664",10
"23743","562649","Luke Bryan",4,"1618",8
"23744","64431","Luke Bryan",5,"1618",4
"23745","738254","Duran Duran",12,"771",14
"23746","340770","David Gilmour",4,"664",19
"23747","284890","David Gilmour",3,"664",3
"23748","114940","Luke Bryan",1,"1618",3
"23749","264850","Twenty One Pilots",1,"2939",4
"23750","705168","Luke Bryan",4,"1618",3
"23751","259302","David Gilmour",2,"664",8
"23752","500586","David Gilmour",2,"664",3
"23753","243314","Galactic",4,"967",10
"23754","437872","Luke Bryan",4,"1618",12
"23755","463400","Luke Bryan",2,"1618",10
"23756","718359","Twenty One Pilots",6,"2939",3
"23757","626686","Iron Maiden",4,"1221",26
"23758","210751","David Gilmour",2,"664",5
"23759","405253","Luke Bryan",2,"1618",4
"23760","755664","Twenty One Pilots",1,"2939",25
"23761","149683","Luke Bryan",8,"1618",23
"23762","260938","David Gilmour",2,"664",6
"23763","538828","Twenty One Pilots",4,"2939",9
"23764","165889","David Gilmour",1,"664",5
"23765","472103","Luke Bryan",4,"1618",3
"23766","432637","Disturbed",2,"728",8
"23767","666124","David Gilmour",3,"664",13
"23768","171314","Joe Satriani",8,"1343",3
"23769","333800","DJ Snake",1,"740",5
"23770","662105","David Gilmour",2,"664",4
"23771","323180","Luke Bryan",1,"1618",3
"23772","297847","Disturbed",2,"728",41
"23773","745845","Luke Bryan",1,"1618",6
"23774","227968","David Gilmour",2,"664",8
"23775","53814","David Gilmour",3,"664",7
"23776","282217","Lewis Black",1,"1542",4
"23777","490077","Disturbed",3,"728",3
"23778","326535","David Gilmour",4,"664",4
"23779","213533","Twenty One Pilots",2,"2939",7
"23780","423912","David Gilmour",2,"664",4
"23781","506457","Bryan Adams",2,"383",5
"23782","294509","Luke Bryan",2,"1618",9
"23783","734626","Duran Duran",4,"771",17
"23784","740628","Luke Bryan",2,"1618",10
"23785","338273","Luke Bryan",2,"1618",7
"23786","713978","Luke Bryan",1,"1618",9
"23787","460004","Luke Bryan",2,"1618",5
"23788","408879","Luke Bryan",2,"1618",3
"23789","619364","David Gilmour",2,"664",3
"23790","143816","Iron Maiden",4,"1221",5
"23791","620099","Britney Spears",19,"375",10
"23792","66342","Iron Maiden",2,"1221",17
"23793","208415","Duran Duran",2,"771",4
"23794","94206","David Gilmour",1,"664",11
"23795","2731","Luke Bryan",5,"1618",60
"23796","200430","Twenty One Pilots",6,"2939",8
"23797","555244","David Gilmour",2,"664",3
"23798","241068","Twenty One Pilots",4,"2939",3
"23799","162777","Britney Spears",2,"375",9
"23800","574906","David Gilmour",2,"664",3
"23801","318250","Duran Duran",3,"771",11
"23802","379000","Duran Duran",3,"771",4
"23803","196155","Joe Satriani",2,"1343",14
"23804","169282","Luke Bryan",2,"1618",3
"23805","362465","Iron Maiden",8,"1221",15
"23806","565102","David Gilmour",4,"664",3
"23807","11465","Hillsong Worship",2,"1119",8
"23808","710504","Twenty One Pilots",4,"2939",5
"23809","501590","Twenty One Pilots",8,"2939",10
"23810","107217","Luke Bryan",2,"1618",4
"23811","411255","David Gilmour",2,"664",5
"23812","419422","Iron Maiden",4,"1221",7
"23813","18708","David Gilmour",4,"664",25
"23814","316264","Luke Bryan",2,"1618",5
"23815","597726","David Gilmour",5,"664",5
"23816","485194","David Gilmour",8,"664",6
"23817","156751","Luke Bryan",2,"1618",3
"23818","729742","Pearl Jam",2,"2013",4
"23819","398204","Hillsong Worship",7,"1119",26
"23820","210459","Joe Rogan",4,"1341",14
"23821","670977","DJ Snake",4,"740",3
"23822","281864","The Smashing Pumpkins",6,"2771",4
"23823","655328","Joe Rogan",2,"1341",7
"23824","537421","Pearl Jam",2,"2013",4
"23825","178235","Pearl Jam",3,"2013",7
"23826","298442","The Smashing Pumpkins",4,"2771",10
"23827","123649","The Smashing Pumpkins",2,"2771",4
"23828","513570","The Smashing Pumpkins",2,"2771",3
"23829","608311","Joe Rogan",4,"1341",4
"23830","660125","Wanda Sykes",4,"3013",29
"23831","116142","Pearl Jam",4,"2013",3
"23832","716292","Pearl Jam",4,"2013",3
"23833","651325","Wanda Sykes",4,"3013",13
"23834","317055","Britney Spears",3,"375",12
"23835","181586","Joe Rogan",2,"1341",8
"23836","583179","REO Speedwagon",2,"2151",3
"23837","84658","Tori Kelly",4,"2896",12
"23838","765436","David Gilmour",2,"664",3
"23839","49931","Tori Kelly",4,"2896",17
"23840","619343","David Gilmour",2,"664",36
"23841","250691","Pearl Jam",2,"2013",4
"23842","703122","DJ Snake",8,"740",5
"23843","596348","Pearl Jam",2,"2013",7
"23844","60365","Pearl Jam",4,"2013",12
"23845","298406","Hillsong Worship",5,"1119",12
"23846","432546","The Smashing Pumpkins",2,"2771",11
"23847","41080","Pearl Jam",2,"2013",5
"23848","127772","Tori Kelly",4,"2896",25
"23849","513570","The Smashing Pumpkins",2,"2771",6
"23850","233578","Pearl Jam",3,"2013",3
"23851","548429","Pearl Jam",4,"2013",6
"23852","406726","Pearl Jam",2,"2013",3
"23853","244315","Tori Kelly",2,"2896",4
"23854","378896","Wanda Sykes",4,"3013",23
"23855","445941","Pearl Jam",3,"2013",4
"23856","389735","DJ Snake",8,"740",4
"23857","715318","Pearl Jam",4,"2013",3
"23858","168659","DJ Snake",8,"740",14
"23859","107838","The Smashing Pumpkins",1,"2771",7
"23860","521794","Jewel",2,"1314",21
"23861","66477","Joe Rogan",2,"1341",8
"23862","274495","Joe Rogan",4,"1341",13
"23863","366446","Tori Kelly",4,"2896",7
"23864","181399","Pearl Jam",4,"2013",8
"23865","729825","Pearl Jam",4,"2013",3
"23866","694660","Tori Kelly",4,"2896",11
"23867","615724","The Smashing Pumpkins",8,"2771",3
"23868","143560","The Smashing Pumpkins",2,"2771",5
"23869","20898","Pearl Jam",2,"2013",3
"23870","388809","Datsik",8,"645",23
"23871","575358","Pearl Jam",3,"2013",5
"23872","444896","Pearl Jam",2,"2013",6
"23873","402608","The Smashing Pumpkins",7,"2771",3
"23874","531196","Wanda Sykes",2,"3013",5
"23875","246163","Pearl Jam",3,"2013",8
"23876","301225","Frankie Valli",2,"943",11
"23877","18136","Iggy Pop",2,"1187",3
"23878","618715","Frankie Valli",4,"943",33
"23879","742087","Duran Duran",2,"771",10
"23880","385937","Iggy Pop",2,"1187",3
"23881","373788","Frankie Valli",8,"943",12
"23882","295536","Frankie Valli",2,"943",4
"23883","120463","Hillsong Worship",2,"1119",29
"23884","355324","ZZ Top",4,"3121",5
"23885","234734","Duran Duran",6,"771",17
"23886","737055","Iggy Pop",4,"1187",11
"23887","7184","Iggy Pop",2,"1187",28
"23888","174692","Iggy Pop",2,"1187",10
"23889","46127","Iggy Pop",2,"1187",12
"23890","739257","Frankie Valli",2,"943",4
"23891","443084","Frankie Valli",4,"943",14
"23892","165931","Iggy Pop",2,"1187",4
"23893","381386","Ben Harper & The Innocent Criminals",2,"228",50
"23894","703274","Frankie Valli",2,"943",3
"23895","248058","Iggy Pop",1,"1187",3
"23896","202525","Iggy Pop",4,"1187",23
"23897","654200","Duran Duran",2,"771",21
"23898","146217","Twenty One Pilots",2,"2939",3
"23899","453533","Luke Bryan",8,"1618",16
"23900","685896","Twenty One Pilots",4,"2939",10
"23901","311592","Twenty One Pilots",2,"2939",5
"23902","550184","Luke Bryan",2,"1618",11
"23903","362264","Mumford & Sons",3,"1810",3
"23904","256449","Luke Bryan",6,"1618",5
"23905","484274","Hillsong Worship",4,"1119",20
"23906","360894","Luke Bryan",2,"1618",4
"23907","320241","Duran Duran",4,"771",28
"23908","277208","Duran Duran",2,"771",20
"23909","271331","Luke Bryan",2,"1618",4
"23910","339665","Luke Bryan",2,"1618",4
"23911","521969","Luke Bryan",6,"1618",5
"23912","638273","Twenty One Pilots",4,"2939",4
"23913","687633","ZZ Top",2,"3121",7
"23914","452217","Luke Bryan",4,"1618",5
"23915","386188","Luke Bryan",4,"1618",8
"23916","648786","Luke Bryan",4,"1618",3
"23917","274224","Luke Bryan",2,"1618",3
"23918","10708","Luke Bryan",2,"1618",6
"23919","64328","Mumford & Sons",2,"1810",4
"23920","717424","Disturbed",4,"728",8
"23921","757585","Mumford & Sons",2,"1810",20
"23922","437749","Ben Harper & The Innocent Criminals",2,"228",5
"23923","580211","Duran Duran",2,"771",7
"23924","628928","Disturbed",1,"728",9
"23925","114284","Disturbed",2,"728",9
"23926","604968","Luke Bryan",2,"1618",4
"23927","447731","Luke Bryan",2,"1618",10
"23928","657439","Twenty One Pilots",2,"2939",4
"23929","296617","Disturbed",2,"728",10
"23930","334796","Iggy Pop",2,"1187",9
"23931","528104","Frankie Valli",4,"943",21
"23932","556123","Iggy Pop",4,"1187",3
"23933","342950","Hillsong Worship",2,"1119",13
"23934","203541","Parachute",2,"1980",26
"23935","230012","Iggy Pop",1,"1187",4
"23936","143196","Iggy Pop",4,"1187",3
"23937","462679","Iggy Pop",2,"1187",5
"23938","349357","Frankie Valli",4,"943",9
"23939","709949","Yung Lean",7,"3101",24
"23940","300813","Duran Duran",2,"771",18
"23941","354026","Frankie Valli",8,"943",20
"23942","284655","Iggy Pop",2,"1187",92
"23943","311563","Parachute",6,"1980",28
"23944","663251","Iggy Pop",2,"1187",20
"23945","675618","Duran Duran",2,"771",7
"23946","420514","Hillsong Worship",2,"1119",12
"23947","73397","Iggy Pop",2,"1187",10
"23948","564037","Earth, Wind & Fire",4,"780",10
"23949","241340","Earth, Wind & Fire",2,"780",39
"23950","319388","Iggy Pop",4,"1187",10
"23951","320652","The Smashing Pumpkins",6,"2771",4
"23952","449159","The Smashing Pumpkins",1,"2771",8
"23953","205622","Iggy Pop",2,"1187",3
"23954","117397","Santana",4,"2270",64
"23955","8995","Iggy Pop",2,"1187",7
"23956","681613","X Ambassadors",3,"3078",9
"23957","761673","Meat Loaf",4,"1709",10
"23958","726896","Santana",4,"2270",14
"23959","564009","The Smashing Pumpkins",2,"2771",5
"23960","70817","The Smashing Pumpkins",2,"2771",5
"23961","278364","Santana",2,"2270",10
"23962","346896","X Ambassadors",2,"3078",6
"23963","90432","The Smashing Pumpkins",2,"2771",33
"23964","597351","Iggy Pop",2,"1187",6
"23965","743977","Meat Loaf",4,"1709",3
"23966","669503","Earth, Wind & Fire",6,"780",29
"23967","462413","Meat Loaf",8,"1709",12
"23968","628627","The Smashing Pumpkins",4,"2771",3
"23969","388966","The Smashing Pumpkins",2,"2771",4
"23970","654510","X Ambassadors",6,"3078",28
"23971","549254","Iggy Pop",2,"1187",3
"23972","333551","X Ambassadors",12,"3078",31
"23973","692259","The Smashing Pumpkins",8,"2771",4
"23974","37566","Iron Maiden",2,"1221",5
"23975","371783","Iron Maiden",4,"1221",20
"23976","463639","Iron Maiden",2,"1221",5
"23977","470843","Iron Maiden",6,"1221",17
"23978","134692","David Gilmour",2,"664",3
"23979","502586","Iron Maiden",2,"1221",7
"23980","450747","David Gilmour",1,"664",5
"23981","98518","David Gilmour",2,"664",5
"23982","325875","David Gilmour",2,"664",15
"23983","526466","David Gilmour",2,"664",3
"23984","160244","Iron Maiden",2,"1221",13
"23985","37219","Iron Maiden",6,"1221",64
"23986","17847","Iron Maiden",4,"1221",11
"23987","344205","Earth, Wind & Fire",4,"780",6
"23988","227484","Earth, Wind & Fire",6,"780",3
"23989","369745","David Gilmour",2,"664",3
"23990","296175","David Gilmour",2,"664",3
"23991","631810","Iron Maiden",2,"1221",8
"23992","387742","Iron Maiden",2,"1221",9
"23993","586772","Iron Maiden",4,"1221",6
"23994","654583","Iron Maiden",1,"1221",7
"23995","54022","David Gilmour",2,"664",29
"23996","306690","Earth, Wind & Fire",2,"780",16
"23997","223781","Iron Maiden",2,"1221",13
"23998","627444","David Gilmour",2,"664",3
"23999","81243","Iron Maiden",2,"1221",7
"24000","464278","Britney Spears",22,"375",41
"24001","561742","Iron Maiden",2,"1221",5
"24002","489865","David Gilmour",2,"664",5
"24003","98560","David Gilmour",2,"664",15
"24004","65241","Iron Maiden",2,"1221",6
"24005","669154","David Gilmour",2,"664",3
"24006","103071","David Gilmour",2,"664",7
"24007","163044","Iron Maiden",2,"1221",5
"24008","242333","Iron Maiden",2,"1221",9
"24009","412024","Iron Maiden",2,"1221",12
"24010","724530","Iggy Pop",2,"1187",4
"24011","143038","Santana",6,"2270",9
"24012","155049","The Smashing Pumpkins",2,"2771",6
"24013","49073","X Ambassadors",2,"3078",3
"24014","526886","Santana",8,"2270",11
"24015","168192","The Smashing Pumpkins",2,"2771",10
"24016","185118","The Smashing Pumpkins",2,"2771",4
"24017","56438","Iggy Pop",2,"1187",9
"24018","402658","X Ambassadors",1,"3078",21
"24019","27193","Meat Loaf",2,"1709",92
"24020","139142","Santana",2,"2270",5
"24021","196730","The Smashing Pumpkins",2,"2771",3
"24022","690063","Skizzy Mars",1,"2363",7
"24023","276463","The Smashing Pumpkins",10,"2771",18
"24024","187227","Iggy Pop",2,"1187",4
"24025","318423","X Ambassadors",2,"3078",30
"24026","405797","X Ambassadors",2,"3078",4
"24027","370501","The Smashing Pumpkins",4,"2771",6
"24028","148491","Earth, Wind & Fire",2,"780",7
"24029","467613","Santana",4,"2270",5
"24030","732903","The Smashing Pumpkins",2,"2771",11
"24031","344793","The Smashing Pumpkins",2,"2771",6
"24032","541755","The Smashing Pumpkins",4,"2771",11
"24033","265634","The Smashing Pumpkins",2,"2771",17
"24034","203579","Steve Vai",1,"2458",3
"24035","79798","The Smashing Pumpkins",2,"2771",6
"24036","696073","The Smashing Pumpkins",8,"2771",24
"24037","534049","Bruce Springsteen and the E Street Band",1,"382",4
"24038","556494","Bruce Springsteen and the E Street Band",8,"382",3
"24039","431764","Bruce Springsteen and the E Street Band",1,"382",5
"24040","76233","Bruce Springsteen and the E Street Band",2,"382",38
"24041","412480","The Smashing Pumpkins",8,"2771",5
"24042","444985","Santana",2,"2270",19
"24043","172605","Bruce Springsteen and the E Street Band",8,"382",10
"24044","544642","Elvis Costello",2,"812",39
"24045","663317","Bruce Springsteen and the E Street Band",4,"382",5
"24046","395350","Bruce Springsteen and the E Street Band",4,"382",3
"24047","458454","Bruce Springsteen and the E Street Band",2,"382",4
"24048","18816","Father John Misty",2,"879",5
"24049","129024","Charlie Puth",2,"468",3
"24050","77868","Bruce Springsteen and the E Street Band",4,"382",3
"24051","723645","Charlie Puth",3,"468",24
"24052","405935","Father John Misty",2,"879",14
"24053","580642","Bruce Springsteen and the E Street Band",2,"382",10
"24054","212746","Bruce Springsteen and the E Street Band",2,"382",9
"24055","652899","Bruce Springsteen and the E Street Band",2,"382",6
"24056","708768","Charlie Puth",2,"468",4
"24057","281213","Bruce Springsteen and the E Street Band",4,"382",9
"24058","174258","The Smashing Pumpkins",4,"2771",3
"24059","613290","Bruce Springsteen and the E Street Band",2,"382",7
"24060","514365","Bruce Springsteen and the E Street Band",2,"382",8
"24061","536634","Bruce Springsteen and the E Street Band",3,"382",4
"24062","575090","Bruce Springsteen and the E Street Band",2,"382",3
"24063","374655","Bruce Springsteen and the E Street Band",2,"382",5
"24064","453986","Charlie Puth",8,"468",4
"24065","222852","Bruce Springsteen and the E Street Band",2,"382",61
"24066","155794","Bruce Springsteen and the E Street Band",2,"382",4
"24067","361284","Bruce Springsteen and the E Street Band",10,"382",20
"24068","202900","Father John Misty",4,"879",3
"24069","90550","Bruce Springsteen and the E Street Band",8,"382",5
"24070","317658","Bruce Springsteen and the E Street Band",2,"382",14
"24071","123111","Bruce Springsteen and the E Street Band",4,"382",10
"24072","110704","Bruce Springsteen and the E Street Band",2,"382",11
"24073","692468","Bruce Springsteen and the E Street Band",5,"382",4
"24074","706805","Bruce Springsteen and the E Street Band",4,"382",3
"24075","435879","The Smashing Pumpkins",4,"2771",6
"24076","260419","Bruce Springsteen and the E Street Band",2,"382",20
"24077","120295","Bruce Springsteen and the E Street Band",2,"382",3
"24078","562258","Bruce Springsteen and the E Street Band",2,"382",3
"24079","765398","Bruce Springsteen and the E Street Band",4,"382",3
"24080","582983","Kirk Franklin",8,"1472",20
"24081","433454","Bruce Springsteen and the E Street Band",2,"382",6
"24082","95841","Bruce Springsteen and the E Street Band",2,"382",6
"24083","424318","Charlie Puth",2,"468",40
"24084","487223","Bruce Springsteen and the E Street Band",2,"382",3
"24085","513616","Bruce Springsteen and the E Street Band",4,"382",6
"24086","413595","Bruce Springsteen and the E Street Band",4,"382",3
"24087","215542","Billy Joel",3,"276",11
"24088","638412","Rihanna",2,"2174",4
"24089","58217","Billy Joel",8,"276",3
"24090","80356","Billy Joel",2,"276",3
"24091","583148","Billy Joel",6,"276",19
"24092","632628","Billy Joel",1,"276",3
"24093","621667","Iron Maiden",2,"1221",7
"24094","313880","Billy Joel",6,"276",6
"24095","114781","Billy Joel",2,"276",6
"24096","563259","Billy Joel",4,"276",21
"24097","336182","Billy Joel",2,"276",8
"24098","314818","Twenty One Pilots",1,"2939",5
"24099","369742","Iron Maiden",4,"1221",10
"24100","516702","Twenty One Pilots",2,"2939",5
"24101","442975","Billy Joel",4,"276",5
"24102","430153","Billy Joel",2,"276",12
"24103","186685","Twenty One Pilots",2,"2939",21
"24104","720728","Billy Joel",2,"276",24
"24105","659900","Rihanna",1,"2174",3
"24106","542297","Rihanna",2,"2174",5
"24107","667874","Iron Maiden",4,"1221",4
"24108","602599","Billy Joel",3,"276",9
"24109","197455","Billy Joel",2,"276",3
"24110","491936","Earth, Wind & Fire",4,"780",22
"24111","662190","Iron Maiden",2,"1221",3
"24112","734539","Earth, Wind & Fire",2,"780",24
